"date","FXAUDCAD","FXCNYCAD","FXEURCAD","FXGBPCAD","FXINRCAD","FXJPYCAD","FXMXNCAD","FXUSDCAD"
"2020-06-02","0.9292","0.1903","1.5101","1.6954","0.01800","0.01245","0.06214","1.3515"
"2020-06-03","0.9349","0.1898","1.5161","1.6995","0.01792","0.01241","0.06236","1.3504"
"2020-06-04","0.9368","0.1899","1.5279","1.7003","0.01790","0.01240","0.06176","1.3508"
"2020-06-05","0.9364","0.1895","1.5174","1.7031","0.01776","0.01225","0.06213","1.3429"
"2020-06-08","0.9365","0.1892","1.5121","1.6990","0.01773","0.01232","0.06192","1.3383"
"2020-06-09","0.9339","0.1896","1.5216","1.7072","0.01778","0.01245","0.06163","1.3423"
"2020-06-10","0.9387","0.1896","1.5225","1.7093","0.01771","0.01248","0.06123","1.3390"
"2020-06-11","0.9328","0.1918","1.5384","1.7118","0.01785","0.01269","0.06022","1.3553"
"2020-06-12","0.9318","0.1920","1.5309","1.7043","0.01789","0.01266","0.06079","1.3596"
"2020-06-15","0.9343","0.1918","1.5348","1.7091","0.01790","0.01267","0.06060","1.3604"
"2020-06-16","0.9354","0.1914","1.5279","1.7084","0.01779","0.01263","0.06120","1.3558"
"2020-06-17","0.9351","0.1913","1.5223","1.7001","0.01778","0.01264","0.06085","1.3555"
"2020-06-18","0.9311","0.1917","1.5238","1.6889","0.01780","0.01272","0.06007","1.3589"
"2020-06-19","0.9326","0.1921","1.5221","1.6807","0.01783","0.01271","0.06011","1.3587"
"2020-06-22","0.9351","0.1916","1.5236","1.6857","0.01786","0.01267","0.06038","1.3545"
"2020-06-23","0.9395","0.1914","1.5303","1.6912","0.01790","0.01270","0.06038","1.3516"
"2020-06-24","0.9359","0.1920","1.5316","1.6918","0.01797","0.01272","0.06000","1.3591"
"2020-06-25","0.9377","0.1928","1.5308","1.6938","0.01805","0.01273","0.05986","1.3645"
"2020-06-26","0.9386","0.1932","1.5345","1.6888","0.01808","0.01276","0.05964","1.3676"
"2020-06-29","0.9382","0.1933","1.5389","1.6815","0.01812","0.01271","0.05920","1.3682"
"2020-06-30","0.9382","0.1928","1.5305","1.6832","0.01804","0.01264","0.05905","1.3628"
"2020-07-02","0.9407","0.1922","1.5279","1.6952","0.01817","0.01263","0.06038","1.3586"
"2020-07-03","0.9415","0.1920","1.5247","1.6910","0.01817","0.01262","0.06049","1.3565"
"2020-07-06","0.9448","0.1929","1.5326","1.6925","0.01815","0.01260","0.06077","1.3543"
"2020-07-07","0.9455","0.1936","1.5337","1.7058","0.01816","0.01263","0.06002","1.3583"
"2020-07-08","0.9433","0.1932","1.5332","1.7044","0.01806","0.01261","0.05943","1.3538"
"2020-07-09","0.9445","0.1939","1.5328","1.7118","0.01805","0.01264","0.05986","1.3555"
"2020-07-10","0.9450","0.1942","1.5367","1.7173","0.01808","0.01272","0.06026","1.3594"
"2020-07-13","0.9462","0.1939","1.5407","1.7098","0.01805","0.01265","0.06029","1.3567"
"2020-07-14","0.9482","0.1942","1.5513","1.7072","0.01806","0.01270","0.06030","1.3616"
"2020-07-15","0.9488","0.1937","1.5453","1.7056","0.01801","0.01266","0.06059","1.3534"
"2020-07-16","0.9463","0.1937","1.5450","1.7031","0.01802","0.01263","0.06058","1.3543"
"2020-07-17","0.9490","0.1941","1.5520","1.7033","0.01811","0.01268","0.06034","1.3574"
"2020-07-20","0.9488","0.1939","1.5488","1.7127","0.01811","0.01263","0.05998","1.3543"
"2020-07-21","0.9564","0.1926","1.5452","1.7121","0.01803","0.01258","0.06022","1.3446"
"2020-07-22","0.9592","0.1918","1.5540","1.7078","0.01800","0.01252","0.06019","1.3420"
"2020-07-23","0.9526","0.1912","1.5526","1.7045","0.01790","0.01252","0.05969","1.3392"
"2020-07-24","0.9519","0.1913","1.5608","1.7153","0.01795","0.01267","0.05999","1.3421"
"2020-07-27","0.9549","0.1911","1.5723","1.7220","0.01789","0.01270","0.06073","1.3378"
"2020-07-28","0.9569","0.1910","1.5682","1.7288","0.01786","0.01272","0.06087","1.3373"
"2020-07-29","0.9586","0.1908","1.5721","1.7340","0.01784","0.01272","0.06081","1.3360"
"2020-07-30","0.9608","0.1917","1.5851","1.7537","0.01794","0.01279","0.06068","1.3432"
"2020-07-31","0.9596","0.1922","1.5831","1.7591","0.01790","0.01269","0.06035","1.3404"
"2020-08-04","0.9554","0.1917","1.5732","1.7442","0.01781","0.01263","0.05866","1.3372"
"2020-08-05","0.9565","0.1912","1.5751","1.7417","0.01773","0.01257","0.05916","1.3262"
"2020-08-06","0.9596","0.1912","1.5764","1.7481","0.01775","0.01260","0.05937","1.3292"
"2020-08-07","0.9590","0.1920","1.5765","1.7459","0.01783","0.01264","0.05959","1.3377"
"2020-08-10","0.9561","0.1918","1.5701","1.7462","0.01783","0.01261","0.05950","1.3354"
"2020-08-11","0.9520","0.1913","1.5640","1.7396","0.01781","0.01249","0.05950","1.3291"
"2020-08-12","0.9492","0.1910","1.5626","1.7278","0.01773","0.01240","0.05932","1.3254"
"2020-08-13","0.9463","0.1903","1.5628","1.7290","0.01766","0.01236","0.05937","1.3217"
"2020-08-14","0.9495","0.1906","1.5678","1.7363","0.01769","0.01244","0.06011","1.3250"
"2020-08-17","0.9519","0.1905","1.5671","1.7299","0.01767","0.01245","0.05985","1.3207"
"2020-08-18","0.9536","0.1903","1.5718","1.7418","0.01765","0.01249","0.05951","1.3170"
"2020-08-19","0.9526","0.1904","1.5668","1.7349","0.01760","0.01246","0.05967","1.3171"
"2020-08-20","0.9463","0.1908","1.5633","1.7373","0.01758","0.01246","0.05947","1.3195"
"2020-08-21","0.9448","0.1908","1.5552","1.7286","0.01762","0.01247","0.05993","1.3205"
"2020-08-24","0.9476","0.1909","1.5599","1.7275","0.01781","0.01247","0.06011","1.3207"
"2020-08-25","0.9474","0.1909","1.5598","1.7331","0.01777","0.01240","0.06009","1.3194"
"2020-08-26","0.9502","0.1910","1.5544","1.7349","0.01772","0.01240","0.05998","1.3155"
"2020-08-27","0.9520","0.1905","1.5512","1.7335","0.01776","0.01234","0.05949","1.3129"
"2020-08-28","0.9622","0.1908","1.5576","1.7449","0.01790","0.01243","0.05994","1.3097"
"2020-08-31","0.9625","0.1905","1.5573","1.7422","0.01780","0.01231","0.05959","1.3042"
"2020-09-01","0.9628","0.1912","1.5592","1.7513","0.01789","0.01232","0.06001","1.3055"
"2020-09-02","0.9567","0.1912","1.5470","1.7409","0.01784","0.01230","0.05993","1.3067"
"2020-09-03","0.9556","0.1918","1.5537","1.7416","0.01788","0.01236","0.06054","1.3123"
"2020-09-04","0.9514","0.1913","1.5478","1.7331","0.01787","0.01231","0.06068","1.3089"
"2020-09-08","0.9541","0.1927","1.5552","1.7180","0.01787","0.01245","0.06066","1.3191"
"2020-09-09","0.9578","0.1927","1.5552","1.7110","0.01795","0.01240","0.06122","1.3173"
"2020-09-10","0.9588","0.1926","1.5617","1.6936","0.01793","0.01240","0.06170","1.3162"
"2020-09-11","0.9601","0.1929","1.5612","1.6874","0.01795","0.01242","0.06190","1.3186"
"2020-09-14","0.9605","0.1934","1.5641","1.6961","0.01794","0.01246","0.06241","1.3175"
"2020-09-15","0.9632","0.1943","1.5622","1.6976","0.01790","0.01250","0.06256","1.3176"
"2020-09-16","0.9642","0.1949","1.5583","1.7089","0.01791","0.01255","0.06261","1.3168"
"2020-09-17","0.9630","0.1951","1.5603","1.7073","0.01793","0.01261","0.06292","1.3200"
"2020-09-18","0.9630","0.1948","1.5628","1.7071","0.01793","0.01263","0.06281","1.3186"
"2020-09-21","0.9596","0.1954","1.5624","1.7026","0.01806","0.01271","0.06189","1.3293"
"2020-09-22","0.9561","0.1964","1.5599","1.6969","0.01811","0.01269","0.06169","1.3310"
"2020-09-23","0.9481","0.1962","1.5599","1.7020","0.01816","0.01268","0.06030","1.3358"
"2020-09-24","0.9419","0.1958","1.5591","1.7046","0.01809","0.01269","0.05996","1.3374"
"2020-09-25","0.9408","0.1963","1.5575","1.7038","0.01818","0.01269","0.05985","1.3396"
"2020-09-28","0.9451","0.1964","1.5602","1.7198","0.01813","0.01268","0.05959","1.3378"
"2020-09-29","0.9539","0.1965","1.5705","1.7214","0.01815","0.01267","0.05989","1.3391"
"2020-09-30","0.9545","0.1963","1.5631","1.7199","0.01813","0.01264","0.06021","1.3339"
"2020-10-01","0.9553","0.1957","1.5612","1.7143","0.01816","0.01259","0.06066","1.3292"
"2020-10-02","0.9528","0.1960","1.5593","1.7214","0.01815","0.01264","0.06123","1.3310"
"2020-10-05","0.9530","0.1954","1.5631","1.7216","0.01815","0.01256","0.06197","1.3269"
"2020-10-06","0.9492","0.1954","1.5637","1.7182","0.01808","0.01257","0.06181","1.3272"
"2020-10-07","0.9479","0.1955","1.5623","1.7128","0.01811","0.01253","0.06180","1.3275"
"2020-10-08","0.9466","0.1947","1.5537","1.7093","0.01803","0.01247","0.06172","1.3220"
"2020-10-09","0.9493","0.1962","1.5524","1.7082","0.01799","0.01243","0.06198","1.3136"
"2020-10-13","0.9408","0.1947","1.5432","1.7030","0.01789","0.01244","0.06151","1.3133"
"2020-10-14","0.9425","0.1956","1.5447","1.7119","0.01794","0.01250","0.06165","1.3139"
"2020-10-15","0.9368","0.1967","1.5479","1.7085","0.01801","0.01256","0.06190","1.3230"
"2020-10-16","0.9346","0.1970","1.5465","1.7044","0.01797","0.01252","0.06233","1.3192"
"2020-10-19","0.9331","0.1970","1.5510","1.7093","0.01796","0.01249","0.06223","1.3165"
"2020-10-20","0.9263","0.1967","1.5536","1.7005","0.01788","0.01244","0.06223","1.3138"
"2020-10-21","0.9341","0.1973","1.5571","1.7241","0.01782","0.01255","0.06229","1.3122"
"2020-10-22","0.9345","0.1966","1.5538","1.7203","0.01784","0.01254","0.06248","1.3142"
"2020-10-23","0.9363","0.1966","1.5568","1.7142","0.01780","0.01254","0.06290","1.3140"
"2020-10-26","0.9402","0.1967","1.5598","1.7188","0.01784","0.01258","0.06288","1.3201"
"2020-10-27","0.9395","0.1963","1.5568","1.7184","0.01788","0.01260","0.06302","1.3164"
"2020-10-28","0.9388","0.1977","1.5619","1.7261","0.01794","0.01275","0.06268","1.3302"
"2020-10-29","0.9376","0.1988","1.5586","1.7250","0.01794","0.01277","0.06248","1.3349"
"2020-10-30","0.9371","0.1991","1.5533","1.7254","0.01786","0.01273","0.06267","1.3318"
"2020-11-02","0.9339","0.1981","1.5421","1.7111","0.01779","0.01265","0.06194","1.3257"
"2020-11-03","0.9396","0.1968","1.5396","1.7131","0.01763","0.01257","0.06204","1.3145"
"2020-11-04","0.9420","0.1974","1.5391","1.7070","0.01766","0.01258","0.06246","1.3138"
"2020-11-05","0.9477","0.1975","1.5428","1.7101","0.01765","0.01259","0.06294","1.3051"
"2020-11-06","0.9474","0.1972","1.5490","1.7144","0.01762","0.01262","0.06319","1.3039"
"2020-11-09","0.9462","0.1958","1.5357","1.7063","0.01754","0.01231","0.06391","1.2970"
"2020-11-10","0.9468","0.1967","1.5380","1.7241","0.01752","0.01236","0.06386","1.3017"
"2020-11-12","0.9516","0.1984","1.5491","1.7236","0.01758","0.01248","0.06384","1.3123"
"2020-11-13","0.9542","0.1990","1.5548","1.7320","0.01762","0.01256","0.06426","1.3147"
"2020-11-16","0.9565","0.1987","1.5489","1.7258","0.01758","0.01251","0.06444","1.3085"
"2020-11-17","0.9563","0.1997","1.5541","1.7353","0.01759","0.01257","0.06440","1.3094"
"2020-11-18","0.9557","0.1991","1.5500","1.7355","0.01762","0.01258","0.06452","1.3063"
"2020-11-19","0.9518","0.1987","1.5499","1.7315","0.01764","0.01259","0.06475","1.3083"
"2020-11-20","0.9556","0.1991","1.5503","1.7360","0.01763","0.01259","0.06500","1.3071"
"2020-11-23","0.9540","0.1987","1.5501","1.7438","0.01763","0.01255","0.06507","1.3082"
"2020-11-24","0.9572","0.1978","1.5473","1.7388","0.01759","0.01246","0.06500","1.3033"
"2020-11-25","0.9564","0.1977","1.5487","1.7386","0.01762","0.01246","0.06494","1.3003"
"2020-11-26","0.9579","0.1979","1.5494","1.7365","0.01763","0.01248","0.06492","1.3013"
"2020-11-27","0.9592","0.1974","1.5516","1.7298","0.01754","0.01248","0.06472","1.2985"
"2020-11-30","0.9544","0.1971","1.5509","1.7306","0.01752","0.01243","0.06441","1.2965"
"2020-12-01","0.9533","0.1971","1.5578","1.7345","0.01761","0.01241","0.06460","1.2952"
"2020-12-02","0.9553","0.1971","1.5635","1.7255","0.01754","0.01237","0.06448","1.2934"
"2020-12-03","0.9583","0.1968","1.5649","1.7350","0.01745","0.01240","0.06473","1.2880"
"2020-12-04","0.9516","0.1960","1.5548","1.7250","0.01735","0.01230","0.06471","1.2801"
"2020-12-07","0.9517","0.1960","1.5530","1.7080","0.01733","0.01231","0.06453","1.2801"
"2020-12-08","0.9493","0.1961","1.5513","1.7099","0.01738","0.01230","0.06477","1.2808"
"2020-12-09","0.9541","0.1957","1.5472","1.7158","0.01737","0.01228","0.06451","1.2803"
"2020-12-10","0.9576","0.1946","1.5442","1.6925","0.01727","0.01221","0.06376","1.2734"
"2020-12-11","0.9621","0.1951","1.5472","1.6867","0.01731","0.01228","0.06349","1.2769"
"2020-12-14","0.9631","0.1948","1.5501","1.7027","0.01733","0.01227","0.06329","1.2757"
"2020-12-15","0.9605","0.1945","1.5460","1.7062","0.01729","0.01226","0.06344","1.2722"
"2020-12-16","0.9645","0.1952","1.5532","1.7211","0.01732","0.01231","0.06401","1.2753"
"2020-12-17","0.9696","0.1947","1.5589","1.7292","0.01729","0.01234","0.06419","1.2718"
"2020-12-18","0.9724","0.1954","1.5638","1.7249","0.01737","0.01236","0.06412","1.2775"
"2020-12-21","0.9718","0.1962","1.5707","1.7167","0.01736","0.01242","0.06397","1.2849"
"2020-12-22","0.9724","0.1973","1.5730","1.7248","0.01748","0.01246","0.06427","1.2908"
"2020-12-23","0.9740","0.1966","1.5669","1.7348","0.01743","0.01242","0.06401","1.2856"
"2020-12-24","0.9753","0.1965","1.5644","1.7412","0.01745","0.01238","0.06451","1.2835"
"2020-12-29","0.9748","0.1961","1.5688","1.7284","0.01745","0.01236","0.06424","1.2806"
"2020-12-30","0.9803","0.1957","1.5691","1.7373","0.01746","0.01237","0.06411","1.2769"
"2020-12-31","0.9835","0.1949","1.5608","1.7381","0.01744","0.01235","0.06404","1.2732"
"2021-01-04","0.9793","0.1973","1.5641","1.7316","0.01745","0.01237","0.06422","1.2751"
"2021-01-05","0.9837","0.1968","1.5611","1.7294","0.01737","0.01237","0.06371","1.2707"
"2021-01-06","0.9879","0.1963","1.5614","1.7246","0.01734","0.01229","0.06440","1.2685"
"2021-01-07","0.9849","0.1963","1.5589","1.7241","0.01731","0.01224","0.06375","1.2707"
"2021-01-08","0.9864","0.1963","1.5545","1.7251","0.01733","0.01223","0.06352","1.2705"
"2021-01-11","0.9847","0.1973","1.5549","1.7268","0.01740","0.01227","0.06361","1.2788"
"2021-01-12","0.9859","0.1972","1.5514","1.7367","0.01740","0.01225","0.06399","1.2746"
"2021-01-13","0.9838","0.1965","1.5459","1.7342","0.01738","0.01224","0.06417","1.2710"
"2021-01-14","0.9836","0.1955","1.5365","1.7296","0.01731","0.01218","0.06401","1.2654"
"2021-01-15","0.9818","0.1964","1.5393","1.7304","0.01740","0.01226","0.06430","1.2727"
"2021-01-18","0.9804","0.1966","1.5408","1.7321","0.01743","0.01231","0.06457","1.2762"
"2021-01-19","0.9808","0.1965","1.5443","1.7346","0.01740","0.01226","0.06477","1.2735"
"2021-01-20","0.9795","0.1957","1.5319","1.7276","0.01735","0.01221","0.06458","1.2656"
"2021-01-21","0.9798","0.1954","1.5347","1.7325","0.01730","0.01220","0.06406","1.2627"
"2021-01-22","0.9812","0.1962","1.5475","1.7383","0.01742","0.01225","0.06376","1.2716"
"2021-01-25","0.9822","0.1966","1.5463","1.7413","0.01746","0.01227","0.06334","1.2738"
"2021-01-26","0.9836","0.1965","1.5446","1.7436","0.01742","0.01225","0.06348","1.2702"
"2021-01-27","0.9813","0.1971","1.5460","1.7499","0.01749","0.01228","0.06319","1.2775"
"2021-01-28","0.9824","0.1985","1.5535","1.7573","0.01756","0.01228","0.06321","1.2810"
"2021-01-29","0.9793","0.1988","1.5513","1.7534","0.01754","0.01221","0.06297","1.2780"
"2021-02-01","0.9782","0.1983","1.5487","1.7539","0.01753","0.01222","0.06295","1.2824"
"2021-02-02","0.9727","0.1985","1.5416","1.7493","0.01757","0.01220","0.06351","1.2818"
"2021-02-03","0.9739","0.1979","1.5368","1.7444","0.01755","0.01217","0.06329","1.2783"
"2021-02-04","0.9752","0.1983","1.5358","1.7532","0.01758","0.01217","0.06289","1.2828"
"2021-02-05","0.9781","0.1976","1.5370","1.7535","0.01754","0.01212","0.06339","1.2777"
"2021-02-08","0.9814","0.1977","1.5363","1.7510","0.01749","0.01211","0.06332","1.2753"
"2021-02-09","0.9825","0.1976","1.5395","1.7545","0.01745","0.01216","0.06327","1.2719"
"2021-02-10","0.9813","0.1966","1.5392","1.7568","0.01742","0.01212","0.06328","1.2689"
"2021-02-11","0.9841","0.1964","1.5392","1.7530","0.01745","0.01211","0.06360","1.2686"
"2021-02-12","0.9848","0.1968","1.5396","1.7590","0.01751","0.01211","0.06360","1.2711"
"2021-02-16","0.9844","0.1964","1.5363","1.7635","0.01741","0.01199","0.06284","1.2684"
"2021-02-17","0.9841","0.1968","1.5305","1.7612","0.01745","0.01200","0.06281","1.2712"
"2021-02-18","0.9853","0.1958","1.5338","1.7726","0.01748","0.01201","0.06235","1.2696"
"2021-02-19","0.9919","0.1954","1.5293","1.7680","0.01740","0.01195","0.06171","1.2614"
"2021-02-22","0.9978","0.1951","1.5330","1.7736","0.01740","0.01200","0.06089","1.2613"
"2021-02-23","0.9964","0.1949","1.5312","1.7764","0.01739","0.01197","0.06119","1.2603"
"2021-02-24","0.9950","0.1944","1.5234","1.7708","0.01733","0.01184","0.06139","1.2548"
"2021-02-25","0.9946","0.1941","1.5299","1.7661","0.01723","0.01180","0.06023","1.2530"
"2021-02-26","0.9815","0.1960","1.5348","1.7692","0.01716","0.01191","0.06065","1.2685"
"2021-03-01","0.9834","0.1958","1.5253","1.7635","0.01724","0.01186","0.06132","1.2661"
"2021-03-02","0.9868","0.1951","1.5234","1.7611","0.01722","0.01182","0.06115","1.2626"
"2021-03-03","0.9846","0.1953","1.5240","1.7636","0.01733","0.01181","0.06047","1.2631"
"2021-03-04","0.9814","0.1953","1.5179","1.7624","0.01737","0.01174","0.06037","1.2637"
"2021-03-05","0.9727","0.1950","1.5098","1.7520","0.01731","0.01170","0.05953","1.2668"
"2021-03-08","0.9706","0.1940","1.5017","1.7510","0.01726","0.01163","0.05901","1.2660"
"2021-03-09","0.9738","0.1942","1.5028","1.7556","0.01733","0.01163","0.05949","1.2635"
"2021-03-10","0.9761","0.1942","1.5049","1.7577","0.01736","0.01165","0.06022","1.2637"
"2021-03-11","0.9765","0.1935","1.5033","1.7551","0.01728","0.01158","0.06070","1.2561"
"2021-03-12","0.9688","0.1920","1.4919","1.7373","0.01718","0.01146","0.06019","1.2493"
"2021-03-15","0.9658","0.1920","1.4883","1.7342","0.01720","0.01143","0.06032","1.2480"
"2021-03-16","0.9649","0.1915","1.4831","1.7298","0.01717","0.01143","0.06051","1.2455"
"2021-03-17","0.9636","0.1917","1.4858","1.7324","0.01717","0.01142","0.06039","1.2465"
"2021-03-18","0.9694","0.1915","1.4853","1.7355","0.01715","0.01142","0.06091","1.2458"
"2021-03-19","0.9686","0.1921","1.4880","1.7344","0.01726","0.01148","0.06116","1.2506"
"2021-03-22","0.9693","0.1923","1.4930","1.7334","0.01729","0.01150","0.06071","1.2513"
"2021-03-23","0.9630","0.1928","1.4908","1.7308","0.01733","0.01156","0.06074","1.2562"
"2021-03-24","0.9563","0.1925","1.4856","1.7223","0.01730","0.01155","0.06038","1.2562"
"2021-03-25","0.9560","0.1926","1.4858","1.7304","0.01735","0.01155","0.06065","1.2606"
"2021-03-26","0.9592","0.1923","1.4831","1.7345","0.01732","0.01147","0.06110","1.2580"
"2021-03-29","0.9620","0.1917","1.4830","1.7367","0.01731","0.01148","0.06096","1.2594"
"2021-03-30","0.9602","0.1922","1.4808","1.7337","0.01720","0.01145","0.06132","1.2631"
"2021-03-31","0.9572","0.1919","1.4759","1.7337","0.01719","0.01136","0.06148","1.2575"
"2021-04-01","0.9555","0.1913","1.4781","1.7364","0.01713","0.01136","0.06183","1.2565"
"2021-04-05","0.9580","0.1907","1.4783","1.7405","0.01708","0.01137","0.06175","1.2525"
"2021-04-06","0.9610","0.1920","1.4879","1.7375","0.01709","0.01143","0.06222","1.2559"
"2021-04-07","0.9614","0.1928","1.4994","1.7354","0.01696","0.01149","0.06248","1.2617"
"2021-04-08","0.9619","0.1920","1.4977","1.7292","0.01687","0.01152","0.06258","1.2579"
"2021-04-09","0.9565","0.1914","1.4920","1.7216","0.01678","0.01144","0.06220","1.2544"
"2021-04-12","0.9569","0.1917","1.4952","1.7257","0.01673","0.01148","0.06240","1.2553"
"2021-04-13","0.9579","0.1918","1.4984","1.7250","0.01667","0.01150","0.06247","1.2554"
"2021-04-14","0.9670","0.1919","1.5004","1.7273","0.01669","0.01150","0.06244","1.2533"
"2021-04-15","0.9710","0.1921","1.4998","1.7274","0.01674","0.01153","0.06281","1.2530"
"2021-04-16","0.9674","0.1917","1.4979","1.7278","0.01679","0.01149","0.06275","1.2503"
"2021-04-19","0.9717","0.1923","1.5063","1.7494","0.01672","0.01158","0.06314","1.2519"
"2021-04-20","0.9738","0.1934","1.5133","1.7535","0.01668","0.01162","0.06316","1.2572"
"2021-04-21","0.9696","0.1929","1.5056","1.7438","0.01660","0.01158","0.06295","1.2523"
"2021-04-22","0.9649","0.1926","1.5023","1.7308","0.01665","0.01156","0.06279","1.2500"
"2021-04-23","0.9670","0.1923","1.5080","1.7316","0.01666","0.01158","0.06292","1.2489"
"2021-04-26","0.9681","0.1914","1.4997","1.7241","0.01660","0.01148","0.06252","1.2412"
"2021-04-27","0.9639","0.1913","1.4985","1.7249","0.01663","0.01143","0.06203","1.2403"
"2021-04-28","0.9597","0.1907","1.4941","1.7186","0.01659","0.01135","0.06191","1.2357"
"2021-04-29","0.9552","0.1899","1.4897","1.7145","0.01659","0.01128","0.06127","1.2292"
